timestamp,label,mode,scope,prefix,reads,logicalBytes,remoteGets,remoteBytes,readAmp,cacheHitRate,policySwitches,fallbackReads,demandClampReads,ioLatencySumNanos,nsPerOp,p50Ns,p95Ns,p99Ns,prefetchGets,prefetchBytes,prefetchUsefulBytes,prefetchWastedBytes,prefetchCancelledBytes,budgetMiB,prefetchBlockMiB,prefetchDepth,case,costSeconds
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,fmnist,1216,6140828,1216,6140828,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,passthrough,60.8586
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,sift,1216,3142849,1216,3142849,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,passthrough,60.8300
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,emb_real,1216,969764,1216,969764,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,passthrough,60.8092
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,all,,11189,2588051441,11189,2588051441,1.0000,0.0000,0,0,0,7227623582,1107079.7,10190,3260662,12219387,0,0,0,0,0,256,1,1,passthrough,584.1316
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,tpch,1309,295968743,1309,295968743,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,1,passthrough,68.2726
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,taxi,659,1064016617,659,1064016617,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,1,passthrough,43.0973
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,lastfm,1216,1867138,1216,1867138,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,1,passthrough,60.8178
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,mm,2785,569189337,2785,569189337,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,1,passthrough,144.6782
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,clickbench,1572,646756165,1572,646756165,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,1,passthrough,84.7679
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,fmnist,1216,6140828,1216,6140828,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,1,passthrough,60.8586
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,sift,1216,3142849,1216,3142849,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,1,passthrough,60.8300
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,emb_real,1216,969764,1216,969764,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,1,passthrough,60.8092
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,all,,11189,2588051441,11189,2588051441,1.0000,0.0000,0,0,0,7227623582,1107079.7,10190,3260662,12219387,0,0,0,0,0,256,4,4,passthrough,584.1316
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,tpch,1309,295968743,1309,295968743,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,4,4,passthrough,68.2726
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,taxi,659,1064016617,659,1064016617,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,4,4,passthrough,43.0973
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,lastfm,1216,1867138,1216,1867138,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,4,4,passthrough,60.8178
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,mm,2785,569189337,2785,569189337,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,4,4,passthrough,144.6782
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,clickbench,1572,646756165,1572,646756165,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,4,4,passthrough,84.7679
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,fmnist,1216,6140828,1216,6140828,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,4,4,passthrough,60.8586
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,sift,1216,3142849,1216,3142849,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,4,4,passthrough,60.8300
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,emb_real,1216,969764,1216,969764,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,4,4,passthrough,60.8092
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,all,,11189,2588051441,11189,2588051441,1.0000,0.0000,0,0,0,7227623582,1107079.7,10190,3260662,12219387,0,0,0,0,0,256,8,8,passthrough,584.1316
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,tpch,1309,295968743,1309,295968743,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,8,8,passthrough,68.2726
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,taxi,659,1064016617,659,1064016617,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,8,8,passthrough,43.0973
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,lastfm,1216,1867138,1216,1867138,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,8,8,passthrough,60.8178
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,mm,2785,569189337,2785,569189337,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,8,8,passthrough,144.6782
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,clickbench,1572,646756165,1572,646756165,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,8,8,passthrough,84.7679
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,fmnist,1216,6140828,1216,6140828,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,8,8,passthrough,60.8586
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,sift,1216,3142849,1216,3142849,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,8,8,passthrough,60.8300
20260729-193944,headroom_b256_block1_depth0_passthrough,passthrough,prefix,emb_real,1216,969764,1216,969764,1.0000,0.0000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,8,8,passthrough,60.8092
20260729-193959,headroom_b256_block1_depth0_forced_s3a_random,forced_s3a_random,all,,11189,2588051441,5965,2170498785,0.8387,0.4669,0,0,0,5517759395,967420.1,154922,2155250,10186657,0,0,0,0,0,256,1,0,forced:s3a_random,318.9495
20260729-193959,headroom_b256_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,tpch,1309,295968743,605,122729226,0.4147,0.5378,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_random,31.4204
20260729-193959,headroom_b256_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,taxi,659,1064016617,490,801511881,0.7533,0.2564,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_random,32.1438
20260729-193959,headroom_b256_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,lastfm,1216,1867138,75,5482913,2.9365,0.9383,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_random,3.8023
20260729-193959,headroom_b256_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,mm,2785,569189337,1705,452949817,0.7958,0.3878,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_random,89.5697
20260729-193959,headroom_b256_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,clickbench,1572,646756165,1358,672823988,1.0403,0.1361,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_random,74.3165
20260729-193959,headroom_b256_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_random,48.1560
20260729-193959,headroom_b256_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,sift,1216,3142849,756,49700021,15.8137,0.3783,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_random,38.2740
20260729-193959,headroom_b256_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,emb_real,1216,969764,25,1759614,1.8145,0.9794,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_random,1.2668
20260729-194017,headroom_b256_block1_depth0_forced_template_locality,forced_template_locality,all,,11189,2588051441,5643,2451835144,0.9474,0.4957,0,0,0,6956755354,1090870.4,149111,2543069,12522704,0,0,0,0,0,256,1,0,forced:template_locality,305.5325
20260729-194017,headroom_b256_block1_depth0_forced_template_locality,forced_template_locality,prefix,tpch,1309,295968743,564,149719125,0.5059,0.5691,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_locality,29.6278
20260729-194017,headroom_b256_block1_depth0_forced_template_locality,forced_template_locality,prefix,taxi,659,1064016617,496,858657634,0.8070,0.2473,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_locality,32.9888
20260729-194017,headroom_b256_block1_depth0_forced_template_locality,forced_template_locality,prefix,lastfm,1216,1867138,21,3910049,2.0941,0.9827,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_locality,1.0873
20260729-194017,headroom_b256_block1_depth0_forced_template_locality,forced_template_locality,prefix,mm,2785,569189337,1687,551738356,0.9693,0.3943,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_locality,89.6118
20260729-194017,headroom_b256_block1_depth0_forced_template_locality,forced_template_locality,prefix,clickbench,1572,646756165,1349,710400048,1.0984,0.1419,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_locality,74.2249
20260729-194017,headroom_b256_block1_depth0_forced_template_locality,forced_template_locality,prefix,fmnist,1216,6140828,841,110116045,17.9318,0.3084,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_locality,43.1001
20260729-194017,headroom_b256_block1_depth0_forced_template_locality,forced_template_locality,prefix,sift,1216,3142849,678,66124097,21.0395,0.4424,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_locality,34.5306
20260729-194017,headroom_b256_block1_depth0_forced_template_locality,forced_template_locality,prefix,emb_real,1216,969764,7,1169790,1.2063,0.9942,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_locality,0.3612
20260729-194040,headroom_b256_block1_depth0_forced_s3a_prefetch,forced_s3a_prefetch,all,,11189,2588051441,4176,5556851143,2.1471,0.6268,0,0,0,13368942260,1667452.2,16040,3673789,10968286,0,0,0,0,0,256,1,0,forced:s3a_prefetch,261.7943
20260729-194040,headroom_b256_block1_depth0_forced_s3a_prefetch,forced_s3a_prefetch,prefix,tpch,1309,295968743,287,310825076,1.0502,0.7807,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_prefetch,17.3143
20260729-194040,headroom_b256_block1_depth0_forced_s3a_prefetch,forced_s3a_prefetch,prefix,taxi,659,1064016617,534,1268115362,1.1918,0.1897,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_prefetch,38.7937
20260729-194040,headroom_b256_block1_depth0_forced_s3a_prefetch,forced_s3a_prefetch,prefix,lastfm,1216,1867138,3,3198959,1.7133,0.9975,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_prefetch,0.1805
20260729-194040,headroom_b256_block1_depth0_forced_s3a_prefetch,forced_s3a_prefetch,prefix,mm,2785,569189337,1339,1513905619,2.6598,0.5192,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_prefetch,81.3877
20260729-194040,headroom_b256_block1_depth0_forced_s3a_prefetch,forced_s3a_prefetch,prefix,clickbench,1572,646756165,1464,1889459109,2.9214,0.0687,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_prefetch,91.2193
20260729-194040,headroom_b256_block1_depth0_forced_s3a_prefetch,forced_s3a_prefetch,prefix,fmnist,1216,6140828,186,193033765,31.4345,0.8470,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_prefetch,11.1409
20260729-194040,headroom_b256_block1_depth0_forced_s3a_prefetch,forced_s3a_prefetch,prefix,sift,1216,3142849,362,377367188,120.0717,0.7023,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_prefetch,21.6989
20260729-194040,headroom_b256_block1_depth0_forced_s3a_prefetch,forced_s3a_prefetch,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:s3a_prefetch,0.0590
20260729-194057,headroom_b256_block1_depth0_forced_template_multimodal,forced_template_multimodal,all,,11189,2588051441,5898,2162188324,0.8355,0.4729,0,0,0,6248572568,1028763.1,151627,2346259,12287571,0,0,0,0,0,256,1,0,forced:template_multimodal,315.5202
20260729-194057,headroom_b256_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,tpch,1309,295968743,655,121192773,0.4095,0.4996,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_multimodal,33.9058
20260729-194057,headroom_b256_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,taxi,659,1064016617,490,801089668,0.7529,0.2564,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_multimodal,32.1398
20260729-194057,headroom_b256_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,lastfm,1216,1867138,42,3320225,1.7782,0.9655,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_multimodal,2.1317
20260729-194057,headroom_b256_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,mm,2785,569189337,1681,448505666,0.7880,0.3964,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_multimodal,88.3273
20260729-194057,headroom_b256_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,clickbench,1572,646756165,1358,671919051,1.0389,0.1361,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_multimodal,74.3079
20260729-194057,headroom_b256_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,fmnist,1216,6140828,936,66725232,10.8658,0.2303,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_multimodal,47.4363
20260729-194057,headroom_b256_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_multimodal,36.5615
20260729-194057,headroom_b256_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,emb_real,1216,969764,14,1038718,1.0711,0.9885,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,forced:template_multimodal,0.7099
20260729-194115,headroom_b256_block1_depth0_template_auto,template_auto,all,,11189,2588051441,5360,2832389147,1.0944,0.5210,3400,0,0,8017046200,1182594.5,55375,2969362,12290256,0,0,0,0,0,256,1,0,selector:template_auto,295.0118
20260729-194115,headroom_b256_block1_depth0_template_auto,template_auto,prefix,tpch,1309,295968743,395,186456314,0.6300,0.6982,610,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:template_auto,21.5282
20260729-194115,headroom_b256_block1_depth0_template_auto,template_auto,prefix,taxi,659,1064016617,532,1037259151,0.9749,0.1927,282,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:template_auto,36.4921
20260729-194115,headroom_b256_block1_depth0_template_auto,template_auto,prefix,lastfm,1216,1867138,21,3985391,2.1345,0.9827,21,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:template_auto,1.0880
20260729-194115,headroom_b256_block1_depth0_template_auto,template_auto,prefix,mm,2785,569189337,1480,676230118,1.1881,0.4686,1069,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:template_auto,80.4490
20260729-194115,headroom_b256_block1_depth0_template_auto,template_auto,prefix,clickbench,1572,646756165,1315,790066210,1.2216,0.1635,560,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:template_auto,73.2847
20260729-194115,headroom_b256_block1_depth0_template_auto,template_auto,prefix,fmnist,1216,6140828,917,82266301,13.3966,0.2459,516,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:template_auto,46.6346
20260729-194115,headroom_b256_block1_depth0_template_auto,template_auto,prefix,sift,1216,3142849,699,55179597,17.5572,0.4252,335,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:template_auto,35.4762
20260729-194115,headroom_b256_block1_depth0_template_auto,template_auto,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,7,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:template_auto,0.0590
20260729-194131,headroom_b256_block1_depth0_decision_tree,decision_tree,all,,11189,2588051441,5042,2372513355,0.9167,0.5494,68,0,0,6169714665,1027504.1,49363,2483117,10395226,0,0,0,0,0,256,1,0,selector:decision_tree,274.7261
20260729-194131,headroom_b256_block1_depth0_decision_tree,decision_tree,prefix,tpch,1309,295968743,605,123161773,0.4161,0.5378,7,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:decision_tree,31.4246
20260729-194131,headroom_b256_block1_depth0_decision_tree,decision_tree,prefix,taxi,659,1064016617,488,864085442,0.8121,0.2595,19,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:decision_tree,32.6406
20260729-194131,headroom_b256_block1_depth0_decision_tree,decision_tree,prefix,lastfm,1216,1867138,10,3657711,1.9590,0.9918,2,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:decision_tree,0.5349
20260729-194131,headroom_b256_block1_depth0_decision_tree,decision_tree,prefix,mm,2785,569189337,1683,448707544,0.7883,0.3957,13,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:decision_tree,88.4292
20260729-194131,headroom_b256_block1_depth0_decision_tree,decision_tree,prefix,clickbench,1572,646756165,1358,672637033,1.0400,0.1361,18,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:decision_tree,74.3148
20260729-194131,headroom_b256_block1_depth0_decision_tree,decision_tree,prefix,fmnist,1216,6140828,203,192129149,31.2872,0.8331,4,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:decision_tree,11.9823
20260729-194131,headroom_b256_block1_depth0_decision_tree,decision_tree,prefix,sift,1216,3142849,684,66412064,21.1312,0.4375,3,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:decision_tree,34.8334
20260729-194131,headroom_b256_block1_depth0_decision_tree,decision_tree,prefix,emb_real,1216,969764,11,1722639,1.7763,0.9910,2,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,selector:decision_tree,0.5664
20260729-194147,headroom_b256_block1_depth0_oracle_bytes,oracle_perworkload,all,,11189,2588051441,5861,2158790498,0.8341,0.4762,0,0,0,5574862645,967494.6,148660,2238937,10195391,0,0,0,0,0,256,1,0,oracle_perworkload:bytes,313.6378
20260729-194147,headroom_b256_block1_depth0_oracle_bytes,oracle_perworkload,prefix,tpch,1309,295968743,655,121192773,0.4095,0.4996,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:bytes,33.9058
20260729-194147,headroom_b256_block1_depth0_oracle_bytes,oracle_perworkload,prefix,taxi,659,1064016617,490,801089668,0.7529,0.2564,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:bytes,32.1398
20260729-194147,headroom_b256_block1_depth0_oracle_bytes,oracle_perworkload,prefix,lastfm,1216,1867138,3,3198959,1.7133,0.9975,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:bytes,0.1805
20260729-194147,headroom_b256_block1_depth0_oracle_bytes,oracle_perworkload,prefix,mm,2785,569189337,1681,448505666,0.7880,0.3964,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:bytes,88.3273
20260729-194147,headroom_b256_block1_depth0_oracle_bytes,oracle_perworkload,prefix,clickbench,1572,646756165,1358,671919051,1.0389,0.1361,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:bytes,74.3079
20260729-194147,headroom_b256_block1_depth0_oracle_bytes,oracle_perworkload,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:bytes,48.1560
20260729-194147,headroom_b256_block1_depth0_oracle_bytes,oracle_perworkload,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:bytes,36.5615
20260729-194147,headroom_b256_block1_depth0_oracle_bytes,oracle_perworkload,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:bytes,0.0590
20260729-194207,headroom_b256_block1_depth0_oracle_cost,oracle_perworkload,all,,11189,2588051441,4017,3910766388,1.5111,0.6410,0,0,0,9365141753,1303970.9,13375,3187083,10135067,0,0,0,0,0,256,1,0,oracle_perworkload:cost,238.1460
20260729-194207,headroom_b256_block1_depth0_oracle_cost,oracle_perworkload,prefix,tpch,1309,295968743,287,310825076,1.0502,0.7807,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:cost,17.3143
20260729-194207,headroom_b256_block1_depth0_oracle_cost,oracle_perworkload,prefix,taxi,659,1064016617,490,801089668,0.7529,0.2564,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:cost,32.1398
20260729-194207,headroom_b256_block1_depth0_oracle_cost,oracle_perworkload,prefix,lastfm,1216,1867138,3,3198959,1.7133,0.9975,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:cost,0.1805
20260729-194207,headroom_b256_block1_depth0_oracle_cost,oracle_perworkload,prefix,mm,2785,569189337,1339,1513905619,2.6598,0.5192,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:cost,81.3877
20260729-194207,headroom_b256_block1_depth0_oracle_cost,oracle_perworkload,prefix,clickbench,1572,646756165,1349,710400048,1.0984,0.1419,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:cost,74.2249
20260729-194207,headroom_b256_block1_depth0_oracle_cost,oracle_perworkload,prefix,fmnist,1216,6140828,186,193033765,31.4345,0.8470,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:cost,11.1409
20260729-194207,headroom_b256_block1_depth0_oracle_cost,oracle_perworkload,prefix,sift,1216,3142849,362,377367188,120.0717,0.7023,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:cost,21.6989
20260729-194207,headroom_b256_block1_depth0_oracle_cost,oracle_perworkload,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,256,1,0,oracle_perworkload:cost,0.0590
20260729-194225,headroom_b256_block1_depth1_forced_template_locality,forced_template_locality,all,,11189,2588051441,6918,2821216433,1.0901,0.5111,0,0,0,7118225874,1111125.9,158588,2453441,10343760,1448,379281597,35517548,345768287,0,256,1,1,forced:template_locality,372.8052
